,Unnamed: 0,title,company_name,location,experience,technical_skills,rank,score,country,Company,Glassdoor_rating
826,804,"Cloud Architect (Zurich, Switzerland)",Unit8 SA,Anywhere,Non spécifié,"['Azure', 'Aws', 'Docker', 'Databricks', 'R', 'Spark', 'Git', 'Gcp', 'Python']",,,Anywhere,,
827,805,Senior IT Application Analyst – Product Data 80 - 100% (m/f),Geberit International AG,"Rapperswil-Jona, Switzerland",Non spécifié,['R'],,,Switzerland,,
828,806,Senior IT Application Analyst - Product Data (m/f) 80 - 100%,Geberit International AG,"St. Gallen, Switzerland",Non spécifié,"['Excel', 'R', 'Kanban', 'Azure']",,,Switzerland,,
829,807,Senior SAP BODS Developer (f/m/d) S/4 HANA Data Migration,NTT DATA Services,"Basel, Switzerland",Non spécifié,"['R', 'Git']",,,Switzerland,,
830,808,Associate Data Analyst,Gartner Switzerland GmbH,"Zürich, Switzerland",Non spécifié,"['Excel', 'Powerbi', 'R']",,,Switzerland,,
831,809,Senior Data Engineer,Proclinical,"Solothurn, Switzerland",Non spécifié,"['Tableau', 'Scala', 'Azure', 'Sql server', 'Sql', 'Aws', 'Nosql', 'Jira', 'Databricks', 'R', 'Spark', 'Git', 'Gcp', 'Python', 'Elk']",,,Switzerland,,
832,810,Scienziato dei dati Previsione delle serie temporali,galaxus,"Zürich, Switzerland",Non spécifié,"['Sql', 'Python', 'R', 'Git']",,,Switzerland,,
833,811,"Senior Data Analyst (EMEA, remote)",Margera,Anywhere,Non spécifié,"['Tableau', 'Excel', 'Powerbi', 'Sql', 'R', 'Git', 'Python']",,,Anywhere,,
834,812,"Data Analyst (100%, all genders)",Swiss International Air Lines AG,"Zürich, Switzerland",Non spécifié,"['Excel', 'Tableau', 'R', 'Azure']",,,Switzerland,,
835,813,EHS Data & Hazard Communication Specialist,Roche,"Basel, Switzerland   (+5 others)",Non spécifié,"['Excel', 'R', 'Scala']",70.0,72.1,Switzerland,,
836,814,Consultant Data Scientist - Forensics in Zurich,EY,"Zürich, Switzerland",Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Switzerland,,
837,815,Marketing Data Analyst Lead,Mews,Anywhere,Non spécifié,"['Scala', 'Azure', 'Excel', 'Powerbi', 'Sql', 'Databricks', 'R', 'Python']",,,Anywhere,,
838,816,Data & Risk Analyst - Group Customer Payment Services,Richemont,"Geneva, Switzerland",Non spécifié,"['Tableau', 'Scala', 'Excel', 'Sql', 'R', 'Git', 'Python']",,,Switzerland,,
839,817,Data Quality Analyst (maternity cover),VF Corporation,"Stabio, Switzerland",Non spécifié,"['Excel', 'R']",,,Switzerland,,
840,818,Intern - Data Standards & Governance / Data Privacy & Sharing,1201 F. Hoffmann-La Roche AG,Anywhere,Non spécifié,"['Excel', 'R']",70.0,72.1,Anywhere,,
841,819,Data Architect,Helvetica Partners,Anywhere,Non spécifié,"['Databricks', 'Python', 'Powerbi', 'R']",,,Anywhere,,
842,820,Senior Marketing Data Analyst,Remote,Anywhere,Non spécifié,"['Sql', 'R']",,,Anywhere,,
843,821,(Senior) Consultant Data Strategy & Governance 80-100% (m/f/d),BearingPoint,"Geneva, Switzerland",Non spécifié,"['Powerbi', 'Tableau', 'R', 'Snowflake']",,,Switzerland,,
844,822,"Manager, Serialization Data Operations",Bristol Myers Squibb,"Boudry, Switzerland",Non spécifié,"['Excel', 'R', 'Aws', 'Git']",,,Switzerland,,
845,823,Principal Data Engineer,Stacklok,Anywhere,Non spécifié,"['Elasticsearch', 'Scala', 'Excel', 'Sql', 'Nosql', 'R', 'Kubernetes', 'Python']",,,Anywhere,,
846,824,ICT Operational Engineer - Data Center,Swisscom,"Geneva, Switzerland",Non spécifié,['R'],,,Switzerland,,
847,825,SAP MDM (Senior) Berater SAP Master Data Management(m/w/d),Corporate Business Solutions,"Basel, Switzerland",Non spécifié,['R'],,,Switzerland,,
848,826,Data Analyst - E-commerce,lastminute.com,"Chiasso, Switzerland",Non spécifié,"['Excel', 'R', 'Aws', 'Git']",,,Switzerland,,
849,827,Data Analyst Junior sur PowerBI - Entreprise internationale basée...,Academic Work,"Vevey, Switzerland",Non spécifié,"['Powerbi', 'R', 'Git']",,,Switzerland,,
850,828,Data Sciences Product Leader,1201 F. Hoffmann-La Roche AG,Anywhere,Non spécifié,"['Sql', 'Python', 'R', 'Excel']",70.0,72.1,Anywhere,,
851,829,"Data & Analytics, Director Analyst",Gartner Careers,"Tokyo, Japan",Non spécifié,"['Excel', 'R', 'Git']",,,Japan,,
852,830,Senior Data Scientist,Visa,Japan,Non spécifié,"['Sql', 'Python', 'R', 'Git']",32.0,74.1,Japan,,
853,831,Data Analyst,DOWN Dating & Hookups,Anywhere,Non spécifié,"['Sql', 'Bigquery', 'Aws', 'Dash', 'R']",,,Anywhere,,
854,832,Data Scientist - Japan,DataRobot,Anywhere,Non spécifié,"['Python', 'R', 'Excel']",,,Anywhere,,
855,833,V.I.E - Analytics Engineer - Tokyo,Richemont,"Tokyo, Japan",Non spécifié,"['Excel', 'Powerbi', 'Sql', 'Dash', 'R', 'Git', 'Gcp']",,,Japan,,
856,834,Data Engineer / Data Scientist - QuantumBlack,McKinsey & Company,"Tokyo, Japan",Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Japan,McKinsey & Company,"4,2"
857,835,Clinical Data Manager,Michael Page,Anywhere,Non spécifié,"['Gcp', 'Excel', 'R']",,,Anywhere,,
858,836,Data Engineer (Senior - No Japanese Requirement),Octopus Energy,"Tokyo, Japan",Non spécifié,"['Airflow', 'Sql', 'Aws', 'Databricks', 'R', 'Spark', 'Terraform', 'Kubernetes', 'Python', 'Pyspark']",,,Japan,,
859,837,Data Specialist (Recognition Services),Trax,Anywhere,Non spécifié,"['Scala', 'Excel', 'Sql', 'Nosql', 'R', 'Git']",,,Anywhere,,
860,838,【AstraZeneca】※Business Level Japanese Required※【Medical】Data...,10000957 - Medical Affairs - Generic Specialist,"Minato City, Tokyo, Japan",Non spécifié,"['Azure', 'Sas', 'Aws', 'Redshift', 'R', 'Python', 'S3']",,,Japan,,
861,839,Full-remote! Online Data Analyst - Japanese,TELUS International AI Inc.,"Fukuoka, Japan",Non spécifié,"['R', 'Git']",,,Japan,,
862,840,Sustainability Data Specialist,S&P Global,"Tokyo, Japan",Non spécifié,"['Snowflake', 'Excel', 'Sql', 'Dash', 'R']",,,Japan,,
863,841,データマシーンラーニングエンジニア/ Data Machine Learning Engineer,Robert Walters,Anywhere,Non spécifié,"['Tableau', 'Scala', 'Kafka', 'Sql', 'Aws', 'Nosql', 'Docker', 'R', 'Spark', 'Java', 'Kubernetes', 'Gcp', 'Python']",,,Anywhere,,
864,842,Senior Data Analyst - Arene SPL Data,Woven by Toyota,"Tokyo, Japan",Non spécifié,"['Tableau', 'Scala', 'Powerbi', 'Sql', 'Dash', 'R', 'Python', 'D3.js']",29.0,74.3,Japan,,
865,843,IT Division – Data Scientist / Leader,JAC International,"Tokyo, Japan",Non spécifié,"['Sql', 'Aws', 'R', 'Git', 'Gcp']",,,Japan,,
866,844,Senior Data Engineer,Remote,Anywhere,Non spécifié,"['Scala', 'Airflow', 'Sql', 'Redshift', 'R', 'Jenkins', 'Git', 'Python', 'Gitlab']",,,Anywhere,,
867,845,Data Scientist (Lead),SmartNews,"Shibuya City, Tokyo, Japan",Non spécifié,"['Airflow', 'Sql', 'R', 'Git', 'Python']",,,Japan,,
868,846,Data Business Consultant - Data Science Consulting Department (DSCD),"Rakuten Group, Inc.",Anywhere,Non spécifié,"['Sql', 'Llm', 'R', 'Git']",,,Anywhere,,
869,847,IT Business Consultant - Data and Analytics,BoehringerPRD,"Shinagawa City, Tokyo, Japan",Non spécifié,"['Tableau', 'Azure', 'Sql', 'Aws', 'R', 'Git', 'Python']",,,Japan,,
870,848,Data Analysis Infrastructure / Associate Manager / Sr. Analyst,Fidel Consulting KK,"Tokyo, Japan",Non spécifié,"['Tableau', 'Azure', 'Powerbi', 'Sql', 'Aws', 'Talend', 'R', 'Git', 'Gcp']",,,Japan,,
871,849,Entry check at foreign data center,"ALACOM CO.,LTD.","Chiba, Japan",Non spécifié,['R'],,,Japan,,
872,850,Data Architect,Cognizant Technology Solutions,"Tokyo, Japan",Non spécifié,"['Tableau', 'Snowflake', 'Redshift', 'R', 'Databricks']",,,Japan,,
873,851,"【AstraZeneca】【IDS】AI & Innovation Lead, Data, AI and Innovation...",10001230 - Associate Principal Data Architect,"Osaka, Japan",Non spécifié,"['Scala', 'Excel', 'Aws', 'R', 'Git']",,,Japan,,
874,852,データマシーンラーニングエンジニア/ Data Machine Learning Engineer,Robert Walters,Anywhere,Non spécifié,"['Tableau', 'Scala', 'Kafka', 'Sql', 'Aws', 'Nosql', 'Docker', 'R', 'Spark', 'Java', 'Kubernetes', 'Gcp', 'Python']",,,Anywhere,,
875,853,AJKK) Operation Program Management - Data Analysis/KPI Management...,Simplr,"Tokyo, Japan",Non spécifié,"['Python', 'Powerbi', 'R', 'Azure']",,,Japan,,
876,854,Manager - Data Science,American Express,"Minato City, Tokyo, Japan",Non spécifié,"['Tableau', 'Excel', 'Powerbi', 'Sql', 'Aws', 'R', 'Git', 'Python']",,61.9,Japan,,
877,855,Data Scientist - BCG X,Boston Consulting Group (BCG),"Fukuoka, Japan",Non spécifié,"['Scala', 'R', 'Spark', 'Git', 'Python']",,,Japan,,
878,856,Customer Success Manager Japan,denodosl,"Tokyo, Japan",Non spécifié,"['Scala', 'Excel', 'Sql', 'Hadoop', 'R']",,,Japan,,
879,857,"Staff Data Scientist, Japan",Flatiron Health,"Tokyo, Japan",Non spécifié,"['Python', 'R']",,,Japan,,
880,858,Senior Manager Data and Analytics,Adidas,Japan,Non spécifié,"['Tableau', 'Sas', 'Dash', 'R', 'Python']",17.0,75.0,Japan,,
881,859,Data Center Inventory & Asset Technician,Microsoft,"Shinagawa City, Tokyo, Japan",Non spécifié,"['R', 'Scala', 'Azure']",24.0,74.7,Japan,,
882,860,Manager - Data Marketing Consultant,Cornerstone Recruitment Japan,"Tokyo, Japan",Non spécifié,"['Tableau', 'R', 'Git']",,,Japan,,
883,861,Sales Development Representative - Australia,Alation,Anywhere,Non spécifié,"['Excel', 'R']",,,Anywhere,,
884,862,Data Business Consultant - Data Science Consulting Department (DSCD),"Rakuten Group, Inc.",Anywhere,Non spécifié,"['Sql', 'Llm', 'R', 'Git']",,,Anywhere,,
885,863,"Head of Data Sciences, APAC",Johnson & Johnson,Japan,Non spécifié,"['Excel', 'R']",,,Japan,Johnson & Johnson,"4,2"
886,864,"Associate Director, Data Management","Medpace, Inc.","Tokyo, Japan",Non spécifié,['R'],,,Japan,,
887,865,Exchange Market Data Coordinator,Bloomberg,"Suginami City, Tokyo, Japan",Non spécifié,"['Excel', 'R']",,,Japan,,
888,866,Data Center Customer Operations III,Equinix,"Shinagawa City, Tokyo, Japan",Non spécifié,"['Scala', 'Llm', 'Excel', 'R', 'Git']",,,Japan,,
889,867,Growth Data Scientist,Crypto.com,"Tokyo, Japan",Non spécifié,"['Tableau', 'Excel', 'Sql', 'Dash', 'R', 'Git', 'Python']",,,Japan,,
890,868,Data Scientist (Volunteer),Socious,Japan,Non spécifié,"['Scala', 'Sas', 'Sql', 'Aws', 'R', 'Python']",,,Japan,,
891,869,Clinical Data Practice Manager - Asia,Veeva Systems,"Tokyo, Japan",Non spécifié,"['R', 'Aws']",,,Japan,,
892,870,SAP BODS Consultant - Data Migration,Talpro,"Kochi, Japan",Non spécifié,"['Sql server', 'Excel', 'Oracle', 'Sql', 'R']",,,Japan,,
893,871,Business Intelligence (BI) Senior Developer,Renesas Electronics Corporation,Japan,Non spécifié,"['Azure data factory', 'Azure', 'Sas', 'Excel', 'Sql', 'Spark', 'R', 'Jenkins', 'Git', 'Rest api']",,,Japan,,
894,872,"Data Annotator for AI Models | Japanese and English | Remote, Part...",RWS Group,Japan,Non spécifié,['R'],,,Japan,,
895,873,Senior Data Scientist - EH,Talisman Corporation,"153-0064, Japan",Non spécifié,"['Xgboost', 'Sas', 'Sql', 'Aws', 'Oracle', 'R', 'Nlp', 'Java', 'Python', 'Mysql', 'S3']",,,Japan,,
896,874,"Solutions Architect, Migrations",Snowflake,Japan,Non spécifié,"['Tableau', 'Snowflake', 'Azure', 'Sql', 'Aws', 'Hadoop', 'R', 'Java', 'Python', 'S3']",,,Japan,,
897,875,Data Engineer (Senior - No Japanese Requirement),Octopus Energy,Japan,Non spécifié,"['Airflow', 'Sql', 'Aws', 'Databricks', 'R', 'Spark', 'Terraform', 'Kubernetes', 'Python', 'Pyspark']",,,Japan,,
898,876,Data Marketer,VERTEX Technologies,Japan,Non spécifié,"['Excel', 'Sql', 'Redshift', 'Dash', 'R', 'Git', 'Mysql', 'S3']",,,Japan,,
899,877,Data Visualization Expert,Vantage Point,"Tokyo, Japan",Non spécifié,"['Excel', 'Tableau', 'R']",,,Japan,,
900,878,IT Division – Data Scientist / Leader,JAC International,"Tokyo, Japan",Non spécifié,"['Sql', 'Aws', 'R', 'Git', 'Gcp']",,,Japan,,
901,879,NLP Data Engineer/ AI Machine Translation System/ Full-remote work,"Yaraku, Inc.",Anywhere,Non spécifié,"['Nlp', 'R', 'Scala']",,,Anywhere,,
902,880,"Oncology Clinical Data Manager (臨床マネージャー, NP, ナースプラクティショナー, 薬剤師...",Flatiron Health,"Tokyo, Japan",Non spécifié,"['Sql', 'Python', 'R']",,,Japan,,
903,881,Specialist Solutions Architect,Databricks,"Tokyo, Japan",Non spécifié,"['Scala', 'Azure', 'Sas', 'Excel', 'Sql', 'Aws', 'Hadoop', 'Nosql', 'Databricks', 'R', 'Spark', 'Java', 'Gcp', 'Python', 'Mlflow', 'Rest api']",,,Japan,,
904,882,"[Vision Care] Senior Business Intelligence Manager, Business...",Johnson & Johnson,"Chiyoda City, Tokyo, Japan",Non spécifié,"['Excel', 'R']",,,Japan,Johnson & Johnson,"4,2"
905,883,Part-Time Data Entry Clerk - Survey Panelist,USASJB,"Sapporo, Hokkaido, Japan",Non spécifié,"['Excel', 'R', 'Sas']",,,Japan,,
906,884,データセンターICTエンジニア- 東京,CBRE,"Tokyo, Japan",Non spécifié,"['Excel', 'R', 'Scala']",,60.9,Japan,,
907,885,Order Processing Specialist,Acronis,"Tokyo, Japan",Non spécifié,"['Excel', 'R', 'Aws', 'Sas']",,,Japan,,
908,886,Data Analyst- Multinational Technology Company,Michael Page,"Tokyo, Japan",Non spécifié,"['Excel', 'R']",,,Japan,,
909,887,Data Management Manager,Robert Half,Anywhere,Non spécifié,"['Sql', 'Python', 'R', 'Spark']",,,Anywhere,,
910,888,Data Engineer,Sony,Anywhere,Non spécifié,['R'],8.0,75.9,Anywhere,,
911,889,Data Engineer,Sony,Anywhere,Non spécifié,['R'],8.0,75.9,Anywhere,,
912,890,Solution Architect - Generative AI,JP02 NVIDIA Japan KK,Anywhere,Non spécifié,"['Llm', 'Excel', 'Docker', 'R', 'Kubernetes']",,,Anywhere,,
913,891,Associate Sales Engineer,Snowflake,"Tokyo, Japan",Non spécifié,"['Snowflake', 'Scala', 'Excel', 'Sql', 'R', 'Java', 'Git', 'Python']",,,Japan,,
914,892,Sr. Backend Engineer　(Data Service),Synspective,"Tokyo, Japan",Non spécifié,"['Gcp', 'R', 'Aws']",,,Japan,,
915,893,[ISE] Database Engineer,IBM,Anywhere,Non spécifié,"['R', 'Db2', 'Git']",52.0,72.9,Anywhere,,
916,894,Data Entry Clerk,GREATBELL HR Consultancy Services PVT LTD,"Kochi, Japan",Non spécifié,"['Excel', 'R']",,,Japan,,
917,895,"Marketing Data Scientist, gTech",Google,Japan,Non spécifié,"['Sql', 'Python', 'Dash', 'R']",31.0,74.1,Japan,,
918,896,"Bloomberg Data, Localization Data Analyst, Tokyo",Bloomberg LP,"Tokyo, Japan",Non spécifié,"['Excel', 'R']",,,Japan,,
919,897,"Senior Manager Master Data & Range Architecture, Concept to...",Adidas,"Shinjuku City, Tokyo, Japan",Non spécifié,"['Excel', 'R']",17.0,75.0,Japan,,
920,898,Data Scientist,Computer Futures,Anywhere,Non spécifié,['R'],,,Anywhere,,
921,899,Data Engineer (BI System)✦Famous Large Digital Media...,Private,"Tokyo, Japan",Non spécifié,"['Sql', 'Aws', 'Hadoop', 'Dash', 'R', 'Spark', 'Terraform', 'Git', 'Gcp', 'Python', 'Java', 'S3']",,,Japan,,
922,900,"Associate Director, Digital Data Lead",Otsuka Pharmaceutical Co.,Anywhere,Non spécifié,"['Snowflake', 'Scala', 'Sql', 'R', 'Git']",,,Anywhere,,
923,901,Data Analyst,Computer Futures,Anywhere,Non spécifié,['R'],,,Anywhere,,
924,902,Data Center Critical Facilities IV,Equinix,"Shinagawa City, Tokyo, Japan",Non spécifié,"['Llm', 'R', 'Scala', 'Git']",,,Japan,,
925,903,[2023] Japan – Data & Analytics Assistant Manager,L'Oréal,"Tokyo, Japan",Non spécifié,"['R', 'Git']",78.0,71.8,Japan,,
926,904,Data Scientist,CHANEL,"Suginami City, Tokyo, Japan",Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Japan,,
927,905,Enterprise Digital Specialist -Data and AI at Microsoft 東京都,Microsoft,"Tokyo, Japan",Non spécifié,"['Tableau', 'Scala', 'Azure data factory', 'Azure', 'Sql server', 'Excel', 'Sql', 'Aws', 'Hadoop', 'Nosql', 'Databricks', 'R', 'Spark', 'Git', 'Python', 'Mysql']",24.0,74.7,Japan,,
928,906,【Innovative Data Solution Company】Data Scientist,Michael Page,Anywhere,Non spécifié,['R'],,,Anywhere,,
929,907,"Director, Data Science and Advanced Analytics, Japan Tech Lead",Pfizer,"Tokyo, Japan",Non spécifié,"['Snowflake', 'Scala', 'Dataiku', 'Airflow', 'Aws', 'Mlflow', 'R', 'Spark', 'Jenkins', 'Git', 'Python', 'Kubernetes']",,,Japan,,
930,908,Data Analyst - AI Services Supervisory Department (AISSD),"Rakuten Group, Inc.",Anywhere,Non spécifié,"['Excel', 'Sql', 'R', 'Git', 'Python']",,,Anywhere,,
931,909,Data Engineer/Data Science Engineer - AI Services Supervisory...,Rakuten,"Tokyo, Japan",Non spécifié,"['Excel', 'Sql', 'Hadoop', 'Nosql', 'Spark', 'R', 'Python']",,,Japan,,
932,910,Big Data Engineer,Michael Page,"Tokyo, Japan",Non spécifié,"['Snowflake', 'Scala', 'Kafka', 'Airflow', 'Sql', 'Hadoop', 'Bigquery', 'Kanban', 'R', 'Spark', 'Jenkins']",,,Japan,,
933,911,Customer Succes Manager - Japan,"DataRobot, Inc.",Anywhere,Non spécifié,"['Excel', 'R', 'Git']",,,Anywhere,,
934,912,Freelance Online Data Analyst (English and Japanese speaking) ...,Telus International AI,Anywhere,Non spécifié,"['Excel', 'R', 'Git']",,,Anywhere,,
935,913,Work at Home Data Entry Clerk,Toward Jobs Online,"Yokohama, Kanagawa, Japan",Non spécifié,"['Excel', 'R']",,,Japan,,
936,914,"Assistant Manager Competitive Intelligence Analytics, Digital...",Adidas,Japan,Non spécifié,"['Tableau', 'Scala', 'Excel', 'Powerbi', 'Sql', 'Dash', 'R', 'Git', 'Python']",17.0,75.0,Japan,,
937,915,Data Analyst/Scientist - Measurement & Insight Section...,"Rakuten Group, Inc.",Japan,Non spécifié,"['Pandas', 'Numpy', 'Tableau', 'Excel', 'Seaborn', 'Sql', 'Hadoop', 'R', 'Git', 'Python', 'Scikit-learn', 'Matplotlib']",,,Japan,,
938,916,"Senior Software Engineer, Arene Data",Woven by Toyota,"Tokyo, Japan",Non spécifié,"['Snowflake', 'Scala', 'Kafka', 'Azure', 'Sql', 'Aws', 'Nosql', 'R', 'Spark', 'Terraform', 'Kubernetes', 'Gcp', 'Databricks', 'Java']",29.0,74.3,Japan,,
939,917,Work at Home Data Entry Clerk,Toward Jobs Online,"Tsuruga, Fukui, Japan",Non spécifié,"['Excel', 'R']",,,Japan,,
940,918,Data Engineer (Spark/Scala) - IT Company,Michael Page,"Tokyo, Japan",Non spécifié,"['Elasticsearch', 'Scala', 'Kafka', 'Airflow', 'Sql', 'Bigquery', 'Kanban', 'R', 'Spark', 'Jenkins']",,,Japan,,
